Tvl_Seq,Seg_Id,OD_Grp_Id,Ori_Region_Desc,Dest_Region_Desc,Dep_Region_Desc,Arr_Region_Desc
120096567,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120096567,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120096611,3,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120096651,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120096682,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120096700,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120096701,5,1,TAIWAN,CHINA,TAIWAN,CHINA
120096723,2,3,CHINA,TAIWAN,CHINA,TAIWAN
120096725,5,3,CHINA,TAIWAN,CHINA,TAIWAN
120096747,1,1,CHINA,TAIWAN,CHINA,TAIWAN
120096751,4,1,TAIWAN,CHINA,TAIWAN,CHINA
120096758,8,1,TAIWAN,EUROPE,TAIWAN,EUROPE
120096779,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120096792,7,1,TAIWAN,CHINA,TAIWAN,CHINA
120096798,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120096875,3,2,CHINA,TAIWAN,CHINA,TAIWAN
120096875,6,1,TAIWAN,CHINA,TAIWAN,CHINA
120096879,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120096888,11,1,TAIWAN,EUROPE,TAIWAN,EUROPE
120096894,6,1,TAIWAN,CHINA,TAIWAN,CHINA
120096950,8,1,TAIWAN,CHINA,TAIWAN,CHINA
120096977,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120096994,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120097199,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120097216,1,1,N. AMERICA,JAPAN/KOREA,N. AMERICA,JAPAN/KOREA
120097313,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120097369,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120097494,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120097572,4,1,TAIWAN,CHINA,TAIWAN,CHINA
120097679,8,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120097687,10,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120097690,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120097754,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120097757,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120097806,5,2,CHINA,TAIWAN,CHINA,TAIWAN
120097806,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120097819,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120097878,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
120097878,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120097880,6,1,TAIWAN,CHINA,TAIWAN,CHINA
120097999,2,2,TAIWAN,CHINA,TAIWAN,CHINA
120098007,3,2,CHINA,TAIWAN,CHINA,TAIWAN
120098009,4,2,CHINA,TAIWAN,CHINA,TAIWAN
120098009,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120098101,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120098114,7,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120098165,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120098213,3,2,CHINA,TAIWAN,CHINA,TAIWAN
120098235,1,1,CHINA,TAIWAN,CHINA,TAIWAN
120098457,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120098535,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120098535,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120098550,1,1,S. E. ASIA,JAPAN/KOREA,S. E. ASIA,JAPAN/KOREA
120098550,3,1,S. E. ASIA,JAPAN/KOREA,S. E. ASIA,JAPAN/KOREA
120098589,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120098659,1,1,CHINA,TAIWAN,CHINA,TAIWAN
120098659,2,2,TAIWAN,CHINA,TAIWAN,CHINA
120098768,5,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120098771,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120098787,3,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120098787,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120098844,5,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
120098929,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120099035,7,2,CHINA,TAIWAN,CHINA,TAIWAN
120099108,4,2,CHINA,TAIWAN,CHINA,TAIWAN
120099108,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120099126,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120099126,4,2,CHINA,TAIWAN,CHINA,TAIWAN
120099171,2,1,CHINA,TAIWAN,CHINA,TAIWAN
120099253,2,2,TAIWAN,CHINA,TAIWAN,CHINA
120099270,3,2,CHINA,TAIWAN,CHINA,TAIWAN
120099544,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120099571,26,3,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120099636,12,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
120099702,3,2,CHINA,TAIWAN,CHINA,TAIWAN
120099734,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120099902,6,2,CHINA,TAIWAN,CHINA,TAIWAN
120100021,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120100040,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120100070,11,1,TAIWAN,CHINA,TAIWAN,CHINA
120100076,14,1,TAIWAN,CHINA,TAIWAN,CHINA
120100128,1,1,CHINA,TAIWAN,CHINA,TAIWAN
120100239,11,2,CHINA,TAIWAN,CHINA,TAIWAN
120100262,16,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120100262,15,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120100445,7,2,TAIWAN,CHINA,TAIWAN,CHINA
120100544,3,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120100555,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120100598,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
120100609,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
120100623,4,1,TAIWAN,CHINA,TAIWAN,CHINA
120100681,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120100681,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120100861,5,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120100943,6,1,TAIWAN,CHINA,TAIWAN,CHINA
120100973,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120100973,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120101195,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
120101246,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
120101254,1,1,CHINA,TAIWAN,CHINA,TAIWAN
120101254,2,2,TAIWAN,CHINA,TAIWAN,CHINA
120101347,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120101394,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120101403,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120101429,4,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120101435,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120101543,20,4,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120101543,19,3,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120101565,10,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120101597,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120101627,6,1,TAIWAN,CHINA,TAIWAN,CHINA
120101657,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120101675,1,1,CHINA,TAIWAN,CHINA,TAIWAN
120101675,2,2,TAIWAN,CHINA,TAIWAN,CHINA
120101721,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120101744,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120101783,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120101879,7,2,CHINA,TAIWAN,CHINA,TAIWAN
120101879,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120101897,2,1,TAIWAN,CHINA,TAIWAN,CHINA
120101897,3,2,CHINA,TAIWAN,CHINA,TAIWAN
120101999,3,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
120102070,9,1,TAIWAN,CHINA,TAIWAN,CHINA
120102086,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120102111,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120102233,7,1,TAIWAN,CHINA,TAIWAN,CHINA
120102264,9,2,CHINA,TAIWAN,CHINA,TAIWAN
120102265,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120102328,3,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120102328,5,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120102364,6,1,TAIWAN,CHINA,TAIWAN,CHINA
120102430,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120102441,3,2,CHINA,TAIWAN,CHINA,TAIWAN
120102510,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120102510,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120102515,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120102645,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120102645,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120102833,5,2,CHINA,TAIWAN,CHINA,TAIWAN
120102876,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120102876,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120102893,8,1,TAIWAN,CHINA,TAIWAN,CHINA
120102899,5,1,TAIWAN,CHINA,TAIWAN,CHINA
120102949,1,1,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
120102967,6,1,TAIWAN,CHINA,TAIWAN,CHINA
120102978,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120103028,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120103032,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120103032,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
120103085,3,2,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
120103085,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
120103161,1,1,TAIWAN,EUROPE,TAIWAN,EUROPE
120103271,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120103291,6,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
120103483,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120103495,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120103509,5,1,TAIWAN,CHINA,TAIWAN,CHINA
120103509,6,2,CHINA,TAIWAN,CHINA,TAIWAN
120103537,4,1,TAIWAN,CHINA,TAIWAN,CHINA
120103591,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120103755,6,1,TAIWAN,CHINA,TAIWAN,CHINA
120103755,7,2,CHINA,TAIWAN,CHINA,TAIWAN
120103764,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120103764,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
120103787,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120103787,5,2,CHINA,TAIWAN,CHINA,TAIWAN
120103804,1,1,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
120103822,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120103822,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120103823,6,1,TAIWAN,CHINA,TAIWAN,CHINA
120103823,4,2,CHINA,TAIWAN,CHINA,TAIWAN
120103941,19,1,TAIWAN,CHINA,TAIWAN,CHINA
120104024,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120104076,6,1,TAIWAN,CHINA,TAIWAN,CHINA
120104094,6,1,TAIWAN,CHINA,TAIWAN,CHINA
120104147,2,2,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120104147,1,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120104337,6,1,TAIWAN,CHINA,TAIWAN,CHINA
120104388,3,1,TAIWAN,EUROPE,TAIWAN,EUROPE
120104388,4,2,EUROPE,TAIWAN,EUROPE,TAIWAN
120104441,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120104452,1,1,CHINA,TAIWAN,CHINA,TAIWAN
120104452,2,2,TAIWAN,CHINA,TAIWAN,CHINA
120104501,2,2,TAIWAN,CHINA,TAIWAN,CHINA
120104637,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120104642,1,1,CHINA,TAIWAN,CHINA,TAIWAN
120104736,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120104756,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120104766,10,2,CHINA,TAIWAN,CHINA,TAIWAN
120104766,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120104800,8,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120104816,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120104942,10,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120104942,9,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120104952,5,1,TAIWAN,CHINA,TAIWAN,CHINA
120104966,4,2,CHINA,TAIWAN,CHINA,TAIWAN
120104966,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120104971,24,3,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120104971,20,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120104981,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120105107,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120105108,1,1,CHINA,TAIWAN,CHINA,TAIWAN
120105117,3,2,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120105174,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120105174,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120105178,1,1,CHINA,TAIWAN,CHINA,TAIWAN
120105201,1,3,CHINA,TAIWAN,CHINA,TAIWAN
120105318,1,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120105336,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120105359,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120105410,9,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120105410,10,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120105436,5,1,TAIWAN,CHINA,TAIWAN,CHINA
120105436,8,2,CHINA,TAIWAN,CHINA,TAIWAN
120105530,5,2,CHINA,TAIWAN,CHINA,TAIWAN
120105530,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120105542,2,2,TAIWAN,CHINA,TAIWAN,CHINA
120105811,3,2,TAIWAN,CHINA,TAIWAN,CHINA
120105848,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120105882,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120105885,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120105942,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120105942,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120105952,3,2,TAIWAN,CHINA,TAIWAN,CHINA
120105966,3,2,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120106046,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120106161,6,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120106233,6,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120106248,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120106349,4,2,CHINA,TAIWAN,CHINA,TAIWAN
120106349,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120106354,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120106488,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
120106521,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120106551,1,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120106595,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120106623,5,2,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120106702,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
120106725,3,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120106732,1,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120106777,1,1,CHINA,TAIWAN,CHINA,TAIWAN
120106809,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120106817,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120106842,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120106842,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120106869,1,1,EUROPE,TAIWAN,EUROPE,TAIWAN
120107038,1,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120107045,6,2,CHINA,TAIWAN,CHINA,TAIWAN
120107124,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120107126,1,1,CHINA,TAIWAN,CHINA,TAIWAN
120107128,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120107128,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120107128,4,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
120107128,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
120107162,2,2,TAIWAN,CHINA,TAIWAN,CHINA
120107261,2,2,TAIWAN,CHINA,TAIWAN,CHINA
120107261,1,1,CHINA,TAIWAN,CHINA,TAIWAN
120107290,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120107290,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120107299,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120107318,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120107370,2,2,TAIWAN,CHINA,TAIWAN,CHINA
120107507,7,1,TAIWAN,CHINA,TAIWAN,CHINA
120107557,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
120107582,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120107582,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120107679,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120107679,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120107723,16,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120107785,12,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120107854,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120107854,5,2,CHINA,TAIWAN,CHINA,TAIWAN
120107910,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120107944,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120107977,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120108000,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120108050,7,1,TAIWAN,CHINA,TAIWAN,CHINA
120108146,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120108213,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120108257,4,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120108269,6,1,TAIWAN,CHINA,TAIWAN,CHINA
120108398,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120108564,7,2,CHINA,TAIWAN,CHINA,TAIWAN
120108633,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120108660,3,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120108802,3,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120108845,16,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120108845,11,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
120108902,3,2,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120108939,11,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
120109057,4,2,CHINA,TAIWAN,CHINA,TAIWAN
120109057,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120109267,3,2,CHINA,TAIWAN,CHINA,TAIWAN
120109347,2,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120109347,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120109349,8,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120109418,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120109424,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120109543,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120109546,7,2,CHINA,TAIWAN,CHINA,TAIWAN
120109561,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120109591,1,1,CHINA,TAIWAN,CHINA,TAIWAN
120109600,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120109643,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120109701,3,2,CHINA,TAIWAN,CHINA,TAIWAN
120109701,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120109848,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120109888,16,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120109888,15,4,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120109888,19,5,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120109912,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120109963,10,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120109963,9,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120109977,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
120109977,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
120110041,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120110123,1,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120110154,4,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120110154,6,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120110266,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120110307,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120110311,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120110314,6,1,TAIWAN,CHINA,TAIWAN,CHINA
120110333,14,1,TAIWAN,CHINA,TAIWAN,CHINA
120110343,6,1,TAIWAN,CHINA,TAIWAN,CHINA
120110343,8,2,CHINA,TAIWAN,CHINA,TAIWAN
120110351,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120110351,4,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120110409,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120110455,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120110456,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120110456,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120110476,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120110533,5,2,CHINA,TAIWAN,CHINA,TAIWAN
120110543,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120110543,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120110550,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120110550,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120110592,8,1,TAIWAN,CHINA,TAIWAN,CHINA
120110592,10,2,CHINA,TAIWAN,CHINA,TAIWAN
120110644,4,1,TAIWAN,CHINA,TAIWAN,CHINA
120110646,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120110650,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120110650,4,1,TAIWAN,CHINA,TAIWAN,CHINA
120110657,6,2,CHINA,TAIWAN,CHINA,TAIWAN
120110755,4,2,EUROPE,TAIWAN,EUROPE,TAIWAN
120110755,3,1,TAIWAN,EUROPE,TAIWAN,EUROPE
120110836,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120110850,5,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120110850,6,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120110870,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120110870,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
120110880,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120110908,4,2,CHINA,TAIWAN,CHINA,TAIWAN
120110954,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120111075,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120111075,2,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120111166,2,1,TAIWAN,CHINA,TAIWAN,CHINA
120111193,4,2,CHINA,TAIWAN,CHINA,TAIWAN
120111273,20,1,TAIWAN,CHINA,TAIWAN,CHINA
120111306,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120111306,5,2,CHINA,TAIWAN,CHINA,TAIWAN
120111317,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120111405,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120111405,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120111426,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120111426,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120111433,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120111433,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120111454,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120111465,2,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120111502,2,2,TAIWAN,CHINA,TAIWAN,CHINA
120111502,1,1,CHINA,TAIWAN,CHINA,TAIWAN
120111527,3,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120111532,4,3,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
120111537,2,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120111543,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120111545,1,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
120111726,5,2,CHINA,TAIWAN,CHINA,TAIWAN
120111787,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120111871,7,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
120111892,3,1,TAIWAN,CHINA,TAIWAN,CHINA
120111892,5,2,CHINA,TAIWAN,CHINA,TAIWAN
120111911,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120111911,3,2,CHINA,TAIWAN,CHINA,TAIWAN
120111996,8,2,CHINA,TAIWAN,CHINA,TAIWAN
120112067,1,1,TAIWAN,CHINA,TAIWAN,CHINA
120112080,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
120112169,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
120112246,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
120112313,2,2,CHINA,TAIWAN,CHINA,TAIWAN
120112319,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
