TC_Area_Cd,TC_Area_Desc,Region_Cd,Region_Desc,Cntry_Cd,Cntry_3_Ltr_Cd,Cntry_Desc,Cty_Cd,Cty_Desc,Apt_Cd,Apt_Desc
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QBM,PSEUDO MZG UNI,QBM,PSEUDO MZG UNI                
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QBN,PSEUDO KHH UNI,QBN,PSEUDO KHH UNI                
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QBO,RAILWAY,QBO,PSEUDO QXD UNI                
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QBP,PSEUDO PIF UNI,QBP,PSEUDO PIF UNI                
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QBR,PSEUDO KHH UNI,QBR,PSEUDO KHH UNI                
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QBS,PSEUDO HCN UNI,QBS,PSEUDO HCN UNI                
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QBT,PSEUDO TSA UNI,QBT,PSEUDO TSA UNI                
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QBU,PSEUDO HSZ UNI,QBU,PSEUDO HSZ UNI                
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QBW,PSEUDO MFK UNI,QBW,PSEUDO MFK UNI                
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QBX,PSEUDO TTT UNI,QBX,PSEUDO TTT UNI                
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QBY,PSEUDO KHH UNI,QBY,PSEUDO KHH UNI                
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QBZ,PSEUDO KNH UNI,QBZ,PSEUDO KNH UNI                
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QCD,FCD DEPT,QCD,FCD DEPT                      
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QEH,EVERGREEN HOLIDAY,QEH,EVERGREEN HOLIDAY             
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QEO,PSEUDO CITY,QEO,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QER,PSEUDO CITY,QER,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QET,PSEUDO CITY,QET,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QEV,PSEUDO CITY,QEV,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QEW,PSEUDO CITY,QEW,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QEX,PSEUDO CITY,QEX,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QEZ,PSEUDO CITY,QEZ,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QFA,PSEUDO CITY,QFA,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QFF,PSEUDO CITY,QFF,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QFW,PSEUDO CITY,QFW,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QGK,FIT SALES,QGK,FIT SALES                     
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QGM,GRP SALES USA,QGM,GRP SALES USA                 
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QGN,GRP SALES OTHERS,QGN,GRP SALES OTHERS              
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QGO,GRP SALES SE ASIA,QGO,GRP SALES SE ASIA             
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QGP,GRP SALES NE ASIA,QGP,GRP SALES NE ASIA             
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QHD,HEAD QUARTER,QHD,HEAD QUARTER                  
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QIS,PSEUDO WEB UNI,QIS,PSEUDO WEB UNI                
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QIT,PSEUDO EZ FLY,QIT,PSEUDO EZ FLY                 
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QME,PSEUDO CITY,QME,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QNH,PSEUDO CITY,QNH,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QPR,RES CONTROL CITY,QPR,RES CONTROL CITY              
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QRA,RES CONTROL CITY,QRA,RES CONTROL CITY              
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QRB,RES CONTROL,QRB,RES CONTROL                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QRC,RES CONTROL,QRC,RES CONTROL                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QRD,RES CONTROL,QRD,RES CONTROL                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QRE,RES CONTROL,QRE,RES CONTROL                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QRF,RES CONTROL CITY,QRF,RES CONTROL CITY              
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QRG,RES CONTROL CITY,QRG,RES CONTROL                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QRI,RES CONTROL CITY,QRI,RES CONTROL CITY              
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QRJ,RES CONTROL CITY,QRJ,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QRL,RES CONTROL CITY,QRL,RES CONTROL CITY              
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QRM,RES CONTROL CITY,QRM,RES CONTROL CITY              
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QRN,RES CONTROL CITY,QRN,RES CONTROL CITY              
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QSC,SYSTEM SUPPORT,QSC,SYSTEM SUPPORT                
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QTB,PSEUDO CITY,QTB,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QTG,TPE TKT GRP,QTG,TPE TKT GRP                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QTL,TPE PSEUDO CITY,QTL,TPE PSEUDO CITY               
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QTP,CKS APT,QTP,CKS APT                       
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QTR,PSEUDO CITY,QTR,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QUU,PSEUDO CITY,QUU,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QVB,RES CONTROL CITY,QVB,RES CONTROL CITY              
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXA,KEELUNG,QXA,KEELUNG                       
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXC,PANCHIAO,QXC,PANCHIAO                      
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXD,TAOYUAN,QXD,TAOYUAN                       
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXE,MACHU,QXE,MACHU                         
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXF,CHUPEI,QXF,CHUPEI                        
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXG,MIAOLI,QXG,MIAOLI                        
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXH,FONGYUAN,QXH,FONGYUAN                      
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXI,TOULIU,QXI,TOULIU                        
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXJ,TSAOTUN,QXJ,TSAOTUN                       
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXK,MINHSONG,QXK,MINHSONG                      
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXN,KONGSAN,QXN,KONGSAN                       
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXQ,HSINYING,QXQ,HSINYING                      
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXT,LO TUNG,QXT,LO TUNG                       
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXU,HSINCHU,QXU,HSINCHU                       
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXV,CHANG HUA,QXV,CHANG HUA                     
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",QXX,RES SUPPORT,QXX,RES SUPPORT                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",RMQ,CING CYUAN GANG,RMQ,CHING CHUAN KANG AIRPORT OF TX
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",TNN,TAINAN,TNN,TAINAN AIRPORT                
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",TPE,TAIPEI,TSA,SUNG SHAN AIRPORT             
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",TPE,TAIPEI,TPE,CHIANG KAI SHEK INTERNATIONAL 
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",TTT,TAITUNG,TTT,TAITUNG AIRPORT               
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",TXG,TAICHUNG,TXG,TAICHUNG AIRPORT              
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",USD,PSEUDO CITY,USD,PSEUDO CITY                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",WIM,PSEUDO PIT IF,WIM,PSEUDO PIT IF                 
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",WOT,WONAN,WOT,WONAN                         
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",ZGC,RES SUPPORT,ZGC,RES SUPPORT                   
3,TC3    ,SEA,S. E. ASIA,TW,TWN,"TAIWAN, REPUBLIC OF CHINA",ZZZ,ZACATECAS,ZZZ,NS03 DUMMY HUB                
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,BMV,BAN ME THUOT,BMV,BAN ME THUOT                  
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,CAH,CA MAU,CAH,CAH                           
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,CSJ,CAPE SAINT JACQUES,CSJ,CAPE SAINT JACQUES            
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,DAD,DA NANG,DAD,DAD                           
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,DIN,DIEN BIEN PHU,DIN,DIEN BIEN PHU                 
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,DLI,"DALAT, VIETNAM",DLI,"DALAT, VIETNAM                "
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,HAN,HANOI,QIQ,PSEUDO HAN UNI                
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,HAN,HANOI,HAN,HANOI                         
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,HBN,PHU-BON,HBN,PHU-BON                       
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,HOO,QUANDUC,HOO,QUANDUC                       
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,HPH,HAIPHONG,HPH,HAIPHONG                      
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,HUI,HUE,HUI,HUI                           
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,NHA,NHA-TRANG,CXR,CAM RANH                      
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,NHA,NHA-TRANG,NHA,NHA TRANG                     
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,PQC,PHUQUOC,PQC,DUONG DANG                    
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,PXU,PLEIKU,PXU,PLEIKU                        
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,SGN,HO CHI MINH C,QIC,PSEUDO SGN UNI                
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,SGN,HO CHI MINH C,SGN,HO CHI MINH CITY              
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,SQH,SON LA,SQH,SON LA                        
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,TBB,TUYHOA,TBB,TUY HOA                       
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,TMK,TAMKY,TMK,TAMKY                         
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,TMK,TAMKY,VCL,VIET NAM                      
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,UIH,QUINHON,UIH,PHU CAT                       
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,VCA,CANTHO,VCA,CANTHO                        
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,VCS,CON DAO ISLAND,VCS,CON DAO                       
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,VDH,DONH HOI,VDH,DONH HOI                      
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,VDO,QUANG NINH,VDO,VAN DON INTERNATIONAL         
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,VII,VINH CITY,VII,VINH CITY                     
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,VKG,RACH GIA VN,VKG,VKG                           
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,VTG,VUNG TAU,VTG,VUNG TAU                      
3,TC3    ,SEA,S. E. ASIA,VN,VNM,VIET NAM,XVL,VINH LONG,XVL,VINH LONG                     
3,TC3    ,SEA,S. E. ASIA,W1,*,MODERN EXPRESS INTERNATIONAL I,TW1,MODERN EXPRESS INTERNATIONAL I,TW1,MODERN EXPRESS INTERNATIONAL I
3,TC3    ,SEA,S. E. ASIA,W2,*,E&E TRANSPORT INTERNATIONAL CO,TW2,E&E TRANSPORT INTERNATIONAL CO,TW2,E&E TRANSPORT INTERNATIONAL CO
3,TC3    ,SEA,S. E. ASIA,W3,*,"FREIGHTACE INTERNATIONAL CO.,",TW3,"FREIGHTACE INTERNATIONAL CO.,",TW3,"FREIGHTACE INTERNATIONAL CO., "
3,TC3    ,SEA,S. E. ASIA,W4,*,TAIWAN YUNDA EXPRESS(FOR WARDE,TW4,TAIWAN YUNDA EXPRESS(FOR WARDE,TW4,TAIWAN YUNDA EXPRESS(FOR WARDE
3,TC3    ,SEA,S. E. ASIA,W5,*,PAL MARS EXPRESS(FORWARDER) CO,TW5,PAL MARS EXPRESS(FORWARDER) CO,TW5,PAL MARS EXPRESS(FORWARDER) CO
3,TC3    ,SEA,S. E. ASIA,XU,*,RUSSIA (IN ASIA),BTK,BRATSK,BTK,BRATSK                        
3,TC3    ,SEA,S. E. ASIA,XU,*,RUSSIA (IN ASIA),CEK,CHELYABINSK,CEK,CHELYABINSK                   
3,TC3    ,SEA,S. E. ASIA,XU,*,RUSSIA (IN ASIA),HTA,CHITA,HTA,CHITA                         
3,TC3    ,SEA,S. E. ASIA,XU,*,RUSSIA (IN ASIA),KHV,KHABAROVSK,KHV,KHABAROVSK                    
3,TC3    ,SEA,S. E. ASIA,XU,*,RUSSIA (IN ASIA),KRO,KURGAN,KRO,KURGAN                        
3,TC3    ,SEA,S. E. ASIA,XU,*,RUSSIA (IN ASIA),NOZ,NOVOKUZNETSK,NOZ,NOVOKUZNETSK                  
3,TC3    ,SEA,S. E. ASIA,XU,*,RUSSIA (IN ASIA),NSK,NORILSK,NSK,NORIL SK                      
3,TC3    ,SEA,S. E. ASIA,XU,*,RUSSIA (IN ASIA),OMS,OMSK,OMS,OMSK                          
3,TC3    ,SEA,S. E. ASIA,XU,*,RUSSIA (IN ASIA),TJM,TYUMEN,TJM,TYUMEN                        
3,TC3    ,SEA,S. E. ASIA,XU,*,RUSSIA (IN ASIA),UUS,YUZHNO-SAKHAL,UUS,UUS                           
3,TC3    ,SEA,S. E. ASIA,XU,*,RUSSIA (IN ASIA),VVO,VLADIVOSTOK,VVO,VLADIVOSTOCK.RU               
3,TC3    ,SWP,S. W. PACIFIC,AS,ASM,AMERICAN SAMOA,FTI,FITIUTA,FTI,FITIUTA                       
3,TC3    ,SWP,S. W. PACIFIC,AS,ASM,AMERICAN SAMOA,OFU,OFUIS,OFU,OFU ISLAND                    
3,TC3    ,SWP,S. W. PACIFIC,AS,ASM,AMERICAN SAMOA,PPG,PAGO PAGO,PPG,PAGO PAGO INT'L AIRPORT       
3,TC3    ,SWP,S. W. PACIFIC,AS,ASM,AMERICAN SAMOA,TAV,TAU ISLAND,TAV,TAU ISLAND                    
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AAB,ARRABURY,AAB,ARRABURY                      
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,ABG,ABINGDON,ABG,ABINGDON                      
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,ABH,ALPHA,ABH,ALPHA                         
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,ABM,BAMAGA,ABM,NORTHERN PENINSULA            
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,ABX,ALBURY,ABX,ALBURY                        
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,ADL,ADELAIDE,ADL,ADELAIDE                      
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,ADO,ANDAMOOKA,ADO,ANDAMOOKA                     
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AGW,AGNEW,AGW,AGNEW                         
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AGY,ARGYLE DOWNS,AGY,ARGYLE DOWNS                  
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,ALH,ALBANY,ALH,ALBANY                        
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AMT,AMATA,AMT,AMATA                         
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,ANT,SAINT ANTON,ANT,SAINT ANTON                   
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,ANZ,ANGUS DOWNS,ANZ,ANGUS DOWNS                   
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,ARM,ARMIDALE,ARM,ARMIDALE                      
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,ARY,ARARAT,ARY,ARARAT                        
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,ASP,ALICE SPRINGS,ASP,ALICE SPRINGS                 
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AUD,AUGUSTUS DOWNS,AUD,AUGUSTUS DOWNS                
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AUU,AURUKUN MISSION,AUU,AURUKUN MISSION               
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AVF,AVORIAZ,AVF,AVORIAZ                       
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AVV,AVALON,AVV,AVALON                        
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AWN,ALTON DOWNS,AWN,ALTON DOWNS                   
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AWP,AUSTRAL DOWNS,AWP,AUSTRAL DOWNS                 
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AXC,ARAMAC,AXC,ARAMAC                        
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AXL,ALEXANDRIA,AXL,ALEXANDRIA                    
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AYD,ALROY DNS,AYD,ALROY DNS                     
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AYL,ANTHONY LAGOON,AYL,ANTHONY LAGOON                
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AYQ,AYERS ROCK,AYQ,CONNELLAN                     
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,AYR,AYR,AYR,AYR                           
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BCI,BARCALDINE,BCI,BARCALDINE                    
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BCK,BOLWARRA,BCK,BOLWARRA                      
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BCZ,BICKERTON ISLAND,BCZ,BICKERTON ISL                 
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BDB,BUNDABERG,BDB,BUNDABERG                     
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BDD,BADU ISLAND,BDD,BADU ISLAND                   
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BDW,BEDFORD DOWNS,BDW,BEDFORD DOWNS                 
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BEE,BEAGLE BAY,BEE,BEE                           
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BEU,BEDOURIE,BEU,BEDOURIE                      
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BFC,BLOOMFIELD,BFC,BLOOMFIELD                    
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BHQ,BROKEN HILL,BHQ,BROKEN HILL                   
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BHS,BATHURST,BHS,BATHURST                      
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BHT,BRIGHTON DOWNS,BHT,BRIGHTON DOWNS                
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BIP,BULIMBA,BIP,BULIMBA                       
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BIW,BILLILUNA,BIW,BILLILUNA                     
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BKP,BARKLY DOWNS,BKP,BARKLY DOWNS                  
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BKQ,BLACKALL,BKQ,BLACKALL                      
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BLN,BENALLA,BLN,BENALLA                       
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BLS,BOLLON,BLS,BOLLON                        
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BLT,BLACKWATER,BLT,BLACKWATER                    
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BLU,BLUE CANYON,BLU,BLUE CANYON                   
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BME,BROOME,BME,BROOME                        
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BMP,BRAMPTON ISLAND,BMP,BRAMPTON ISLAND               
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BNE,BRISBANE,BNE,BRISBANE                      
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BNK,BALLINA,BNK,BALLINA                       
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BOX,BORROLOOLA,BOX,BORROLOOLA                    
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BQB,BUSSELTON,BQB,BUSSELTON                     
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BQL,BOULIA,BQL,BOULIA                        
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BQW,BALGO HILLS,BQW,BALGO HILLS                   
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BRJ,BRIGHT,BRJ,BRIGHT                        
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BRK,BOURKE,BRK,BOURKE                        
3,TC3    ,SWP,S. W. PACIFIC,AU,AUS,AUSTRALIA,BRT,BATHURST ISLAND,BRT,BATHURST IS                   
